truth threshold is 4
num_features	lambda	mse	top_n	true_pos	false_pos	true_neg	false_neg	precision	recall
105	0.17	1.49493775311	4750	3225	1525	8172	7079	0.6789473684210526	0.312985248447205
105	0.17	1.49493775311	4850	3285	1565	8132	7019	0.677319587628866	0.3188082298136646
105	0.17	1.49493775311	4950	3347	1603	8094	6957	0.6761616161616162	0.3248253105590062
105	0.17	1.49493775311	5050	3406	1644	8053	6898	0.6744554455445545	0.33055124223602483
105	0.17	1.49493775311	5150	3468	1682	8015	6836	0.6733980582524272	0.33656832298136646
105	0.17	1.49493775311	5250	3534	1716	7981	6770	0.6731428571428572	0.34297360248447206
105	0.17	1.49493775311	5350	3597	1753	7944	6707	0.6723364485981308	0.34908773291925466
105	0.17	1.49493775311	5450	3671	1779	7918	6633	0.6735779816513762	0.3562694099378882
105	0.17	1.49493775311	5550	3730	1820	7877	6574	0.6720720720720721	0.3619953416149068
105	0.17	1.49493775311	5650	3796	1854	7843	6508	0.6718584070796461	0.3684006211180124
105	0.17	1.49493775311	5750	3863	1887	7810	6441	0.6718260869565217	0.374902950310559
105	0.17	1.49493775311	5850	3920	1930	7767	6384	0.67008547008547	0.3804347826086957
105	0.17	1.49493775311	5950	3984	1966	7731	6320	0.6695798319327732	0.38664596273291924
105	0.17	1.49493775311	6050	4056	1994	7703	6248	0.6704132231404959	0.3936335403726708
105	0.17	1.49493775311	6150	4111	2039	7658	6193	0.6684552845528455	0.39897127329192544
105	0.17	1.49493775311	6250	4167	2083	7614	6137	0.66672	0.4044060559006211
105	0.17	1.49493775311	6350	4230	2120	7577	6074	0.6661417322834645	0.4105201863354037
105	0.17	1.49493775311	6450	4279	2171	7526	6025	0.6634108527131783	0.4152756211180124
105	0.17	1.49493775311	6550	4337	2213	7484	5967	0.6621374045801527	0.4209045031055901
105	0.17	1.49493775311	6650	4390	2260	7437	5914	0.6601503759398496	0.42604813664596275
105	0.17	1.49493775311	6750	4458	2292	7405	5846	0.6604444444444444	0.43264751552795033
105	0.17	1.49493775311	6850	4518	2332	7365	5786	0.6595620437956204	0.4384704968944099
105	0.17	1.49493775311	6950	4577	2373	7324	5727	0.6585611510791367	0.44419642857142855
105	0.17	1.49493775311	7050	4641	2409	7288	5663	0.6582978723404256	0.45040760869565216
105	0.17	1.49493775311	7150	4705	2445	7252	5599	0.6580419580419581	0.4566187888198758
105	0.17	1.49493775311	7250	4765	2485	7212	5539	0.6572413793103449	0.4624417701863354
105	0.17	1.49493775311	7350	4830	2520	7177	5474	0.6571428571428571	0.46875
105	0.17	1.49493775311	7450	4898	2552	7145	5406	0.6574496644295302	0.4753493788819876
105	0.17	1.49493775311	7550	4959	2591	7106	5345	0.6568211920529802	0.4812694099378882
105	0.17	1.49493775311	7650	5008	2642	7055	5296	0.654640522875817	0.4860248447204969
105	0.17	1.49493775311	7750	5062	2688	7009	5242	0.6531612903225806	0.49126552795031053
105	0.17	1.49493775311	7850	5123	2727	6970	5181	0.6526114649681529	0.4971855590062112
105	0.17	1.49493775311	7950	5171	2779	6918	5133	0.6504402515723271	0.5018439440993789
105	0.17	1.49493775311	8050	5224	2826	6871	5080	0.648944099378882	0.5069875776397516
105	0.17	1.49493775311	8150	5278	2872	6825	5026	0.6476073619631901	0.5122282608695652
105	0.17	1.49493775311	8250	5334	2916	6781	4970	0.6465454545454545	0.5176630434782609
105	0.17	1.49493775311	8350	5388	2962	6735	4916	0.6452694610778443	0.5229037267080745
105	0.17	1.49493775311	8450	5439	3011	6686	4865	0.6436686390532544	0.5278532608695652
105	0.17	1.49493775311	8550	5503	3047	6650	4801	0.6436257309941521	0.5340644409937888
105	0.17	1.49493775311	8650	5559	3091	6606	4745	0.6426589595375722	0.5394992236024845
105	0.17	1.49493775311	8750	5612	3138	6559	4692	0.6413714285714286	0.5446428571428571
105	0.17	1.49493775311	8850	5673	3177	6520	4631	0.6410169491525424	0.5505628881987578
105	0.17	1.49493775311	8950	5729	3221	6476	4575	0.6401117318435754	0.5559976708074534
105	0.17	1.49493775311	9050	5784	3266	6431	4520	0.6391160220994475	0.5613354037267081
105	0.17	1.49493775311	9150	5837	3313	6384	4467	0.6379234972677595	0.5664790372670807
105	0.17	1.49493775311	9250	5895	3355	6342	4409	0.6372972972972973	0.5721079192546584
105	0.17	1.49493775311	9350	5961	3389	6308	4343	0.6375401069518717	0.578513198757764
105	0.17	1.49493775311	9450	6021	3429	6268	4283	0.6371428571428571	0.5843361801242236
105	0.17	1.49493775311	9550	6066	3484	6213	4238	0.6351832460732985	0.5887034161490683
105	0.17	1.49493775311	9650	6118	3532	6165	4186	0.6339896373056995	0.59375
105	0.17	1.49493775311	9750	6171	3579	6118	4133	0.6329230769230769	0.5988936335403726
105	0.17	1.49493775311	9850	6229	3621	6076	4075	0.6323857868020305	0.6045225155279503
105	0.17	1.49493775311	9950	6288	3662	6035	4016	0.6319597989949749	0.610248447204969
105	0.17	1.49493775311	10050	6342	3708	5989	3962	0.631044776119403	0.6154891304347826
105	0.17	1.49493775311	10150	6392	3758	5939	3912	0.6297536945812808	0.6203416149068323
105	0.17	1.49493775311	10250	6434	3816	5881	3870	0.6277073170731707	0.624417701863354
105	0.17	1.49493775311	10350	6479	3871	5826	3825	0.6259903381642512	0.6287849378881988
105	0.17	1.49493775311	10450	6528	3922	5775	3776	0.624688995215311	0.6335403726708074
105	0.17	1.49493775311	10550	6584	3966	5731	3720	0.6240758293838863	0.6389751552795031
105	0.17	1.49493775311	10650	6640	4010	5687	3664	0.6234741784037559	0.6444099378881988
105	0.17	1.49493775311	10750	6684	4066	5631	3620	0.6217674418604651	0.6486801242236024
105	0.17	1.49493775311	10850	6738	4112	5585	3566	0.6210138248847926	0.6539208074534162
105	0.17	1.49493775311	10950	6783	4167	5530	3521	0.6194520547945206	0.6582880434782609
105	0.17	1.49493775311	11050	6846	4204	5493	3458	0.6195475113122172	0.6644021739130435
105	0.17	1.49493775311	11150	6900	4250	5447	3404	0.6188340807174888	0.6696428571428571
105	0.17	1.49493775311	11250	6959	4291	5406	3345	0.6185777777777778	0.6753687888198758
105	0.17	1.49493775311	11350	7007	4343	5354	3297	0.6173568281938326	0.6800271739130435
105	0.17	1.49493775311	11450	7054	4396	5301	3250	0.6160698689956332	0.6845885093167702
105	0.17	1.49493775311	11550	7101	4449	5248	3203	0.6148051948051948	0.6891498447204969
105	0.17	1.49493775311	11650	7150	4500	5197	3154	0.6137339055793991	0.6939052795031055
105	0.17	1.49493775311	11750	7188	4562	5135	3116	0.6117446808510638	0.6975931677018633
105	0.17	1.49493775311	11850	7234	4616	5081	3070	0.6104641350210971	0.7020574534161491
105	0.17	1.49493775311	11950	7288	4662	5035	3016	0.6098744769874477	0.7072981366459627
105	0.17	1.49493775311	12050	7340	4710	4987	2964	0.6091286307053941	0.7123447204968945
105	0.17	1.49493775311	12150	7380	4770	4927	2924	0.6074074074074074	0.7162267080745341
105	0.17	1.49493775311	12250	7425	4825	4872	2879	0.6061224489795919	0.7205939440993789
105	0.17	1.49493775311	12350	7471	4879	4818	2833	0.6049392712550608	0.7250582298136646
105	0.17	1.49493775311	12450	7515	4935	4762	2789	0.6036144578313253	0.7293284161490683
105	0.17	1.49493775311	12550	7563	4987	4710	2741	0.6026294820717132	0.733986801242236
105	0.17	1.49493775311	12650	7612	5038	4659	2692	0.6017391304347826	0.7387422360248447
105	0.17	1.49493775311	12750	7660	5090	4607	2644	0.6007843137254902	0.7434006211180124
105	0.17	1.49493775311	12850	7712	5138	4559	2592	0.6001556420233463	0.7484472049689441
105	0.17	1.49493775311	12950	7763	5187	4510	2541	0.5994594594594594	0.7533967391304348
105	0.17	1.49493775311	13050	7804	5246	4451	2500	0.5980076628352491	0.7573757763975155
105	0.17	1.49493775311	13150	7857	5293	4404	2447	0.597490494296578	0.7625194099378882
105	0.17	1.49493775311	13250	7909	5341	4356	2395	0.5969056603773585	0.7675659937888198
105	0.17	1.49493775311	13350	7957	5393	4304	2347	0.5960299625468165	0.7722243788819876
105	0.17	1.49493775311	13450	8005	5445	4252	2299	0.5951672862453532	0.7768827639751553
105	0.17	1.49493775311	13550	8051	5499	4198	2253	0.594169741697417	0.781347049689441
105	0.17	1.49493775311	13650	8090	5560	4137	2214	0.5926739926739927	0.7851319875776398
105	0.17	1.49493775311	13750	8136	5614	4083	2168	0.591709090909091	0.7895962732919255
105	0.17	1.49493775311	13850	8177	5673	4024	2127	0.5903971119133574	0.7935753105590062
105	0.17	1.49493775311	13950	8211	5739	3958	2093	0.5886021505376344	0.796875
105	0.17	1.49493775311	14050	8257	5793	3904	2047	0.5876868327402135	0.8013392857142857
105	0.17	1.49493775311	14150	8296	5854	3843	2008	0.5862897526501767	0.8051242236024845
105	0.17	1.49493775311	14250	8335	5915	3782	1969	0.5849122807017544	0.8089091614906833
105	0.17	1.49493775311	14350	8377	5973	3724	1927	0.5837630662020906	0.812985248447205
105	0.17	1.49493775311	14450	8412	6038	3659	1892	0.5821453287197231	0.8163819875776398
105	0.17	1.49493775311	14550	8457	6093	3604	1847	0.5812371134020619	0.8207492236024845
105	0.17	1.49493775311	14650	8495	6155	3542	1809	0.5798634812286689	0.8244371118012422
105	0.17	1.49493775311	14750	8535	6215	3482	1769	0.5786440677966102	0.828319099378882
105	0.17	1.49493775311	14850	8575	6275	3422	1729	0.5774410774410774	0.8322010869565217
105	0.17	1.49493775311	14950	8617	6333	3364	1687	0.5763879598662207	0.8362771739130435
105	0.17	1.49493775311	15050	8662	6388	3309	1642	0.575548172757475	0.8406444099378882
105	0.17	1.49493775311	15150	8697	6453	3244	1607	0.574059405940594	0.844041149068323
105	0.17	1.49493775311	15250	8738	6512	3185	1566	0.572983606557377	0.8480201863354038
105	0.17	1.49493775311	15350	8780	6570	3127	1524	0.5719869706840391	0.8520962732919255
105	0.17	1.49493775311	15450	8821	6629	3068	1483	0.5709385113268608	0.8560753105590062
105	0.17	1.49493775311	15550	8851	6699	2998	1453	0.5691961414790997	0.858986801242236
105	0.17	1.49493775311	15650	8889	6761	2936	1415	0.5679872204472843	0.8626746894409938
105	0.17	1.49493775311	15750	8930	6820	2877	1374	0.566984126984127	0.8666537267080745
105	0.17	1.49493775311	15850	8972	6878	2819	1332	0.5660567823343848	0.8707298136645962
105	0.17	1.49493775311	15950	9010	6940	2757	1294	0.5648902821316615	0.874417701863354
105	0.17	1.49493775311	16050	9053	6997	2700	1251	0.5640498442367601	0.8785908385093167
105	0.17	1.49493775311	16150	9087	7063	2634	1217	0.5626625386996904	0.8818905279503105
105	0.17	1.49493775311	16250	9125	7125	2572	1179	0.5615384615384615	0.8855784161490683
105	0.17	1.49493775311	16350	9169	7181	2516	1135	0.5607951070336391	0.8898486024844721
105	0.17	1.49493775311	16450	9200	7250	2447	1104	0.5592705167173252	0.8928571428571429
105	0.17	1.49493775311	16550	9235	7315	2382	1069	0.5580060422960725	0.8962538819875776
105	0.17	1.49493775311	16650	9269	7381	2316	1035	0.5566966966966967	0.8995535714285714
105	0.17	1.49493775311	16750	9300	7450	2247	1004	0.5552238805970149	0.9025621118012422
105	0.17	1.49493775311	16850	9338	7512	2185	966	0.5541839762611276	0.90625
105	0.17	1.49493775311	16950	9372	7578	2119	932	0.5529203539823009	0.9095496894409938
105	0.17	1.49493775311	17050	9410	7640	2057	894	0.5519061583577712	0.9132375776397516
105	0.17	1.49493775311	17150	9456	7694	2003	848	0.5513702623906706	0.9177018633540373
105	0.17	1.49493775311	17250	9495	7755	1942	809	0.5504347826086956	0.921486801242236
105	0.17	1.49493775311	17350	9525	7825	1872	779	0.5489913544668588	0.9243982919254659
105	0.17	1.49493775311	17450	9559	7891	1806	745	0.5477936962750717	0.9276979813664596
105	0.17	1.49493775311	17550	9600	7950	1747	704	0.5470085470085471	0.9316770186335404
105	0.17	1.49493775311	17650	9638	8012	1685	666	0.5460623229461756	0.9353649068322981
105	0.17	1.49493775311	17750	9670	8080	1617	634	0.5447887323943662	0.93847049689441
105	0.17	1.49493775311	17850	9710	8140	1557	594	0.5439775910364145	0.9423524844720497
105	0.17	1.49493775311	17950	9748	8202	1495	556	0.5430640668523676	0.9460403726708074
105	0.17	1.49493775311	18050	9784	8266	1431	520	0.5420498614958449	0.9495341614906833
105	0.17	1.49493775311	18150	9815	8335	1362	489	0.5407713498622589	0.952542701863354
105	0.17	1.49493775311	18250	9848	8402	1295	456	0.5396164383561644	0.9557453416149069
105	0.17	1.49493775311	18350	9879	8471	1226	425	0.5383651226158038	0.9587538819875776
105	0.17	1.49493775311	18450	9917	8533	1164	387	0.5375067750677507	0.9624417701863354
105	0.17	1.49493775311	18550	9938	8612	1085	366	0.5357412398921833	0.9644798136645962
105	0.17	1.49493775311	18650	9971	8679	1018	333	0.5346380697050939	0.9676824534161491
105	0.17	1.49493775311	18750	9997	8753	944	307	0.5331733333333334	0.9702057453416149
105	0.17	1.49493775311	18850	10024	8826	871	280	0.5317771883289125	0.9728260869565217
105	0.17	1.49493775311	18950	10055	8895	802	249	0.5306068601583114	0.9758346273291926
105	0.17	1.49493775311	19050	10085	8965	732	219	0.5293963254593176	0.9787461180124224
105	0.17	1.49493775311	19150	10110	9040	657	194	0.5279373368146214	0.9811723602484472
105	0.17	1.49493775311	19250	10137	9113	584	167	0.5265974025974026	0.983792701863354
105	0.17	1.49493775311	19350	10159	9191	506	145	0.5250129198966408	0.9859277950310559
105	0.17	1.49493775311	19450	10179	9271	426	125	0.5233419023136247	0.9878687888198758
105	0.17	1.49493775311	19550	10205	9345	352	99	0.521994884910486	0.9903920807453416
105	0.17	1.49493775311	19650	10228	9422	275	76	0.5205089058524173	0.9926242236024845
105	0.17	1.49493775311	19750	10254	9496	201	50	0.5191898734177215	0.9951475155279503
105	0.17	1.49493775311	19850	10277	9573	124	27	0.5177329974811083	0.9973796583850931
105	0.17	1.49493775311	19950	10295	9655	42	9	0.5160401002506265	0.999126552795031
