truth threshold is 4.5
num_features	lambda	mse	top_n	true_pos	false_pos	true_neg	false_neg	precision	recall
105	0.17	1.51296185191	12750	3569	9181	6300	951	0.279921568627451	0.7896017699115044
105	0.17	1.51296185191	12850	3582	9268	6213	938	0.27875486381322956	0.7924778761061947
105	0.17	1.51296185191	12950	3599	9351	6130	921	0.27791505791505794	0.7962389380530973
105	0.17	1.51296185191	13050	3622	9428	6053	898	0.2775478927203065	0.8013274336283186
105	0.17	1.51296185191	13150	3639	9511	5970	881	0.2767300380228137	0.8050884955752212
105	0.17	1.51296185191	13250	3653	9597	5884	867	0.27569811320754717	0.8081858407079646
105	0.17	1.51296185191	13350	3674	9676	5805	846	0.2752059925093633	0.8128318584070796
105	0.17	1.51296185191	13450	3687	9763	5718	833	0.2741263940520446	0.8157079646017699
105	0.17	1.51296185191	13550	3707	9843	5638	813	0.2735793357933579	0.8201327433628318
105	0.17	1.51296185191	13650	3723	9927	5554	797	0.27274725274725276	0.8236725663716814
105	0.17	1.51296185191	13750	3736	10014	5467	784	0.2717090909090909	0.8265486725663717
105	0.17	1.51296185191	13850	3754	10096	5385	766	0.2710469314079422	0.8305309734513274
105	0.17	1.51296185191	13950	3769	10181	5300	751	0.27017921146953405	0.8338495575221239
